low_cut,high_cut,logmode,min_val,max_val,AUC
10,40,True,0.1,0.9666666666666666,0.5
10,40,True,0.1,1.0555555555555556,0.5
10,40,True,0.1,1.1444444444444444,0.5
10,40,True,0.1,1.2333333333333334,0.5
10,40,True,0.1,1.3222222222222222,0.5
10,40,True,0.1,1.411111111111111,0.5
10,40,True,0.1,1.5,0.5
10,40,True,0.15555555555555556,0.7,0.5
10,40,True,0.15555555555555556,0.7888888888888889,0.5
10,40,True,0.15555555555555556,0.8777777777777778,0.5
10,40,True,0.15555555555555556,0.9666666666666666,0.5
10,40,True,0.15555555555555556,1.0555555555555556,0.5
10,40,True,0.15555555555555556,1.1444444444444444,0.5
10,40,True,0.15555555555555556,1.2333333333333334,0.5
10,40,True,0.15555555555555556,1.3222222222222222,0.5
10,40,True,0.15555555555555556,1.411111111111111,0.5
10,40,True,0.15555555555555556,1.5,0.5
10,40,True,0.2111111111111111,0.7,0.5
10,40,True,0.2111111111111111,0.7888888888888889,0.5
10,40,True,0.2111111111111111,0.8777777777777778,0.5
10,40,True,0.2111111111111111,0.9666666666666666,0.5
10,40,True,0.2111111111111111,1.0555555555555556,0.5
10,40,True,0.2111111111111111,1.1444444444444444,0.5
10,40,True,0.2111111111111111,1.2333333333333334,0.5
10,40,True,0.2111111111111111,1.3222222222222222,0.5
10,40,True,0.2111111111111111,1.411111111111111,0.5
10,40,True,0.2111111111111111,1.5,0.5
10,40,True,0.26666666666666666,0.7,0.5
10,40,True,0.26666666666666666,0.7888888888888889,0.5
10,40,True,0.26666666666666666,0.8777777777777778,0.5
10,40,True,0.26666666666666666,0.9666666666666666,0.5
10,40,True,0.26666666666666666,1.0555555555555556,0.5
10,40,True,0.26666666666666666,1.1444444444444444,0.5
10,40,True,0.26666666666666666,1.2333333333333334,0.5
10,40,True,0.26666666666666666,1.3222222222222222,0.5
10,40,True,0.26666666666666666,1.411111111111111,0.5
10,40,True,0.26666666666666666,1.5,0.5
10,40,True,0.3222222222222222,0.7,0.5
10,40,True,0.3222222222222222,0.7888888888888889,0.5
10,40,True,0.3222222222222222,0.8777777777777778,0.5
10,40,True,0.3222222222222222,0.9666666666666666,0.5
10,40,True,0.3222222222222222,1.0555555555555556,0.5
10,40,True,0.3222222222222222,1.1444444444444444,0.5
10,40,True,0.3222222222222222,1.2333333333333334,0.5
10,40,True,0.3222222222222222,1.3222222222222222,0.5
10,40,True,0.3222222222222222,1.411111111111111,0.5
10,40,True,0.3222222222222222,1.5,0.5
10,40,True,0.37777777777777777,0.7,0.5
10,40,True,0.37777777777777777,0.7888888888888889,0.5
10,40,True,0.37777777777777777,0.8777777777777778,0.5
10,40,True,0.37777777777777777,0.9666666666666666,0.5
10,40,True,0.37777777777777777,1.0555555555555556,0.5
10,40,True,0.37777777777777777,1.1444444444444444,0.5
10,40,True,0.37777777777777777,1.2333333333333334,0.5
10,40,True,0.37777777777777777,1.3222222222222222,0.5
10,40,True,0.37777777777777777,1.411111111111111,0.5
10,40,True,0.37777777777777777,1.5,0.5
10,40,True,0.43333333333333335,0.7,0.5
10,40,True,0.43333333333333335,0.7888888888888889,0.5
10,40,True,0.43333333333333335,0.8777777777777778,0.5
10,40,True,0.43333333333333335,0.9666666666666666,0.5
10,40,True,0.43333333333333335,1.0555555555555556,0.5
10,40,True,0.43333333333333335,1.1444444444444444,0.5
10,40,True,0.43333333333333335,1.2333333333333334,0.5
10,40,True,0.43333333333333335,1.3222222222222222,0.5
10,40,True,0.43333333333333335,1.411111111111111,0.5
10,40,True,0.43333333333333335,1.5,0.5
10,40,True,0.4888888888888888,0.7,0.5
10,40,True,0.4888888888888888,0.7888888888888889,0.5
10,40,True,0.4888888888888888,0.8777777777777778,0.5
10,40,True,0.4888888888888888,0.9666666666666666,0.5
10,40,True,0.4888888888888888,1.0555555555555556,0.5
10,40,True,0.4888888888888888,1.1444444444444444,0.5
10,40,True,0.4888888888888888,1.2333333333333334,0.5
10,40,True,0.4888888888888888,1.3222222222222222,0.5
10,40,True,0.4888888888888888,1.411111111111111,0.5
10,40,True,0.4888888888888888,1.5,0.5
10,40,True,0.5444444444444444,0.7,0.5
10,40,True,0.5444444444444444,0.7888888888888889,0.5
10,40,True,0.5444444444444444,0.8777777777777778,0.5
10,40,True,0.5444444444444444,0.9666666666666666,0.5
10,40,True,0.5444444444444444,1.0555555555555556,0.5
10,40,True,0.5444444444444444,1.1444444444444444,0.5
10,40,True,0.5444444444444444,1.2333333333333334,0.5
10,40,True,0.5444444444444444,1.3222222222222222,0.5
10,40,True,0.5444444444444444,1.411111111111111,0.5
10,40,True,0.5444444444444444,1.5,0.5
10,40,True,0.6,0.7,0.5
10,40,True,0.6,0.7888888888888889,0.5
10,40,True,0.6,0.8777777777777778,0.5
10,40,True,0.6,0.9666666666666666,0.5
10,40,True,0.6,1.0555555555555556,0.5
10,40,True,0.6,1.1444444444444444,0.5
10,40,True,0.6,1.2333333333333334,0.5
10,40,True,0.6,1.3222222222222222,0.5
10,40,True,0.6,1.411111111111111,0.5
10,40,True,0.6,1.5,0.5
10,60,False,0.1,0.7,0.7822916666666666
10,60,False,0.1,0.7888888888888889,0.7821428571428571
10,60,False,0.1,0.8777777777777778,0.7821428571428571
10,60,False,0.1,0.9666666666666666,0.7821428571428571
10,60,False,0.1,1.0555555555555556,0.7821428571428571
10,60,False,0.1,1.1444444444444444,0.7821428571428571
10,60,False,0.1,1.2333333333333334,0.7821428571428571
10,60,False,0.1,1.3222222222222222,0.7821428571428571
10,60,False,0.1,1.411111111111111,0.7821428571428571
10,60,False,0.1,1.5,0.7821428571428571
10,60,False,0.15555555555555556,0.7,0.7822916666666666
10,60,False,0.15555555555555556,0.7888888888888889,0.7821428571428571
10,60,False,0.15555555555555556,0.8777777777777778,0.7821428571428571
10,60,False,0.15555555555555556,0.9666666666666666,0.7821428571428571
10,60,False,0.15555555555555556,1.0555555555555556,0.7821428571428571
10,60,False,0.15555555555555556,1.1444444444444444,0.7821428571428571
10,60,False,0.15555555555555556,1.2333333333333334,0.7821428571428571
10,60,False,0.15555555555555556,1.3222222222222222,0.7821428571428571
10,60,False,0.15555555555555556,1.411111111111111,0.7821428571428571
10,60,False,0.15555555555555556,1.5,0.7821428571428571
10,60,False,0.2111111111111111,0.7,0.7822916666666666
10,60,False,0.2111111111111111,0.7888888888888889,0.7821428571428571
10,60,False,0.2111111111111111,0.8777777777777778,0.7821428571428571
10,60,False,0.2111111111111111,0.9666666666666666,0.7821428571428571
10,60,False,0.2111111111111111,1.0555555555555556,0.7821428571428571
10,60,False,0.2111111111111111,1.1444444444444444,0.7821428571428571
10,60,False,0.2111111111111111,1.2333333333333334,0.7821428571428571
10,60,False,0.2111111111111111,1.3222222222222222,0.7821428571428571
10,60,False,0.2111111111111111,1.411111111111111,0.7821428571428571
10,60,False,0.2111111111111111,1.5,0.7821428571428571
10,60,False,0.26666666666666666,0.7,0.7822916666666666
10,60,False,0.26666666666666666,0.7888888888888889,0.7821428571428571
10,60,False,0.26666666666666666,0.8777777777777778,0.7821428571428571
10,60,False,0.26666666666666666,0.9666666666666666,0.7821428571428571
10,60,False,0.26666666666666666,1.0555555555555556,0.7821428571428571
10,60,False,0.26666666666666666,1.1444444444444444,0.7821428571428571
10,60,False,0.26666666666666666,1.2333333333333334,0.7821428571428571
10,60,False,0.26666666666666666,1.3222222222222222,0.7821428571428571
10,60,False,0.26666666666666666,1.411111111111111,0.7821428571428571
10,60,False,0.26666666666666666,1.5,0.7821428571428571
10,60,False,0.3222222222222222,0.7,0.7819940476190476
10,60,False,0.3222222222222222,0.7888888888888889,0.7818452380952381
10,60,False,0.3222222222222222,0.8777777777777778,0.7818452380952381
10,60,False,0.3222222222222222,0.9666666666666666,0.7818452380952381
10,60,False,0.3222222222222222,1.0555555555555556,0.7818452380952381
10,60,False,0.3222222222222222,1.1444444444444444,0.7818452380952381
10,60,False,0.3222222222222222,1.2333333333333334,0.7818452380952381
10,60,False,0.3222222222222222,1.3222222222222222,0.7818452380952381
10,60,False,0.3222222222222222,1.411111111111111,0.7818452380952381
10,60,False,0.3222222222222222,1.5,0.7818452380952381
10,60,False,0.37777777777777777,0.7,0.7816964285714285
10,60,False,0.37777777777777777,0.7888888888888889,0.7815476190476189
10,60,False,0.37777777777777777,0.8777777777777778,0.7815476190476189
10,60,False,0.37777777777777777,0.9666666666666666,0.7815476190476189
10,60,False,0.37777777777777777,1.0555555555555556,0.7815476190476189
10,60,False,0.37777777777777777,1.1444444444444444,0.7815476190476189
10,60,False,0.37777777777777777,1.2333333333333334,0.7815476190476189
10,60,False,0.37777777777777777,1.3222222222222222,0.7815476190476189
10,60,False,0.37777777777777777,1.411111111111111,0.7815476190476189
10,60,False,0.37777777777777777,1.5,0.7815476190476189
10,60,False,0.43333333333333335,0.7,0.7688988095238095
10,60,False,0.43333333333333335,0.7888888888888889,0.76875
10,60,False,0.43333333333333335,0.8777777777777778,0.76875
10,60,False,0.43333333333333335,0.9666666666666666,0.76875
10,60,False,0.43333333333333335,1.0555555555555556,0.76875
10,60,False,0.43333333333333335,1.1444444444444444,0.76875
10,60,False,0.43333333333333335,1.2333333333333334,0.76875
10,60,False,0.43333333333333335,1.3222222222222222,0.76875
10,60,False,0.43333333333333335,1.411111111111111,0.76875
10,60,False,0.43333333333333335,1.5,0.76875
10,60,False,0.4888888888888888,0.7,0.7421130952380953
10,60,False,0.4888888888888888,0.7888888888888889,0.7419642857142857
10,60,False,0.4888888888888888,0.8777777777777778,0.7419642857142857
10,60,False,0.4888888888888888,0.9666666666666666,0.7419642857142857
10,60,False,0.4888888888888888,1.0555555555555556,0.7419642857142857
10,60,False,0.4888888888888888,1.1444444444444444,0.7419642857142857
10,60,False,0.4888888888888888,1.2333333333333334,0.7419642857142857
10,60,False,0.4888888888888888,1.3222222222222222,0.7419642857142857
10,60,False,0.4888888888888888,1.411111111111111,0.7419642857142857
10,60,False,0.4888888888888888,1.5,0.7419642857142857
10,60,False,0.5444444444444444,0.7,0.6706845238095238
10,60,False,0.5444444444444444,0.7888888888888889,0.6705357142857143
10,60,False,0.5444444444444444,0.8777777777777778,0.6705357142857143
10,60,False,0.5444444444444444,0.9666666666666666,0.6705357142857143
10,60,False,0.5444444444444444,1.0555555555555556,0.6705357142857143
10,60,False,0.5444444444444444,1.1444444444444444,0.6705357142857143
10,60,False,0.5444444444444444,1.2333333333333334,0.6705357142857143
10,60,False,0.5444444444444444,1.3222222222222222,0.6705357142857143
10,60,False,0.5444444444444444,1.411111111111111,0.6705357142857143
10,60,False,0.5444444444444444,1.5,0.6705357142857143
10,60,False,0.6,0.7,0.5644345238095239
10,60,False,0.6,0.7888888888888889,0.5642857142857143
10,60,False,0.6,0.8777777777777778,0.5642857142857143
10,60,False,0.6,0.9666666666666666,0.5642857142857143
10,60,False,0.6,1.0555555555555556,0.5642857142857143
10,60,False,0.6,1.1444444444444444,0.5642857142857143
10,60,False,0.6,1.2333333333333334,0.5642857142857143
10,60,False,0.6,1.3222222222222222,0.5642857142857143
10,60,False,0.6,1.411111111111111,0.5642857142857143
10,60,False,0.6,1.5,0.5642857142857143
10,60,True,0.1,0.7,0.5
10,60,True,0.1,0.7888888888888889,0.5
10,60,True,0.1,0.8777777777777778,0.5
10,60,True,0.1,0.9666666666666666,0.5
10,60,True,0.1,1.0555555555555556,0.5
10,60,True,0.1,1.1444444444444444,0.5
10,60,True,0.1,1.2333333333333334,0.5
10,60,True,0.1,1.3222222222222222,0.5
10,60,True,0.1,1.411111111111111,0.5
10,60,True,0.1,1.5,0.5
10,60,True,0.15555555555555556,0.7,0.5
10,60,True,0.15555555555555556,0.7888888888888889,0.5
10,60,True,0.15555555555555556,0.8777777777777778,0.5
10,60,True,0.15555555555555556,0.9666666666666666,0.5
10,60,True,0.15555555555555556,1.0555555555555556,0.5
10,60,True,0.15555555555555556,1.1444444444444444,0.5
10,60,True,0.15555555555555556,1.2333333333333334,0.5
10,60,True,0.15555555555555556,1.3222222222222222,0.5
10,60,True,0.15555555555555556,1.411111111111111,0.5
10,60,True,0.15555555555555556,1.5,0.5
10,60,True,0.2111111111111111,0.7,0.5
10,60,True,0.2111111111111111,0.7888888888888889,0.5
10,60,True,0.2111111111111111,0.8777777777777778,0.5
10,60,True,0.2111111111111111,0.9666666666666666,0.5
10,60,True,0.2111111111111111,1.0555555555555556,0.5
10,60,True,0.2111111111111111,1.1444444444444444,0.5
10,60,True,0.2111111111111111,1.2333333333333334,0.5
10,60,True,0.2111111111111111,1.3222222222222222,0.5
10,60,True,0.2111111111111111,1.411111111111111,0.5
10,60,True,0.2111111111111111,1.5,0.5
10,60,True,0.26666666666666666,0.7,0.5
10,60,True,0.26666666666666666,0.7888888888888889,0.5
10,60,True,0.26666666666666666,0.8777777777777778,0.5
10,60,True,0.26666666666666666,0.9666666666666666,0.5
10,60,True,0.26666666666666666,1.0555555555555556,0.5
10,60,True,0.26666666666666666,1.1444444444444444,0.5
10,60,True,0.26666666666666666,1.2333333333333334,0.5
10,60,True,0.26666666666666666,1.3222222222222222,0.5
10,60,True,0.26666666666666666,1.411111111111111,0.5
10,60,True,0.26666666666666666,1.5,0.5
10,60,True,0.3222222222222222,0.7,0.5
10,60,True,0.3222222222222222,0.7888888888888889,0.5
10,60,True,0.3222222222222222,0.8777777777777778,0.5
10,60,True,0.3222222222222222,0.9666666666666666,0.5
10,60,True,0.3222222222222222,1.0555555555555556,0.5
10,60,True,0.3222222222222222,1.1444444444444444,0.5
10,60,True,0.3222222222222222,1.2333333333333334,0.5
10,60,True,0.3222222222222222,1.3222222222222222,0.5
10,60,True,0.3222222222222222,1.411111111111111,0.5
10,60,True,0.3222222222222222,1.5,0.5
10,60,True,0.37777777777777777,0.7,0.5
10,60,True,0.37777777777777777,0.7888888888888889,0.5
10,60,True,0.37777777777777777,0.8777777777777778,0.5
10,60,True,0.37777777777777777,0.9666666666666666,0.5
10,60,True,0.37777777777777777,1.0555555555555556,0.5
10,60,True,0.37777777777777777,1.1444444444444444,0.5
10,60,True,0.37777777777777777,1.2333333333333334,0.5
10,60,True,0.37777777777777777,1.3222222222222222,0.5
10,60,True,0.37777777777777777,1.411111111111111,0.5
10,60,True,0.37777777777777777,1.5,0.5
10,60,True,0.43333333333333335,0.7,0.5
10,60,True,0.43333333333333335,0.7888888888888889,0.5
10,60,True,0.43333333333333335,0.8777777777777778,0.5
10,60,True,0.43333333333333335,0.9666666666666666,0.5
10,60,True,0.43333333333333335,1.0555555555555556,0.5
10,60,True,0.43333333333333335,1.1444444444444444,0.5
10,60,True,0.43333333333333335,1.2333333333333334,0.5
10,60,True,0.43333333333333335,1.3222222222222222,0.5
10,60,True,0.43333333333333335,1.411111111111111,0.5
10,60,True,0.43333333333333335,1.5,0.5
10,60,True,0.4888888888888888,0.7,0.5
10,60,True,0.4888888888888888,0.7888888888888889,0.5
10,60,True,0.4888888888888888,0.8777777777777778,0.5
10,60,True,0.4888888888888888,0.9666666666666666,0.5
10,60,True,0.4888888888888888,1.0555555555555556,0.5
10,60,True,0.4888888888888888,1.1444444444444444,0.5
10,60,True,0.4888888888888888,1.2333333333333334,0.5
10,60,True,0.4888888888888888,1.3222222222222222,0.5
10,60,True,0.4888888888888888,1.411111111111111,0.5
10,60,True,0.4888888888888888,1.5,0.5
10,60,True,0.5444444444444444,0.7,0.5
10,60,True,0.5444444444444444,0.7888888888888889,0.5
10,60,True,0.5444444444444444,0.8777777777777778,0.5
10,60,True,0.5444444444444444,0.9666666666666666,0.5
10,60,True,0.5444444444444444,1.0555555555555556,0.5
10,60,True,0.5444444444444444,1.1444444444444444,0.5
10,60,True,0.5444444444444444,1.2333333333333334,0.5
10,60,True,0.5444444444444444,1.3222222222222222,0.5
10,60,True,0.5444444444444444,1.411111111111111,0.5
10,60,True,0.5444444444444444,1.5,0.5
10,60,True,0.6,0.7,0.5
10,60,True,0.6,0.7888888888888889,0.5
10,60,True,0.6,0.8777777777777778,0.5
10,60,True,0.6,0.9666666666666666,0.5
10,60,True,0.6,1.0555555555555556,0.5
10,60,True,0.6,1.1444444444444444,0.5
10,60,True,0.6,1.2333333333333334,0.5
10,60,True,0.6,1.3222222222222222,0.5
10,60,True,0.6,1.411111111111111,0.5
10,60,True,0.6,1.5,0.5
10,80,False,0.1,0.7,0.7809523809523811
10,80,False,0.1,0.7888888888888889,0.7809523809523811
10,80,False,0.1,0.8777777777777778,0.7809523809523811
10,80,False,0.1,0.9666666666666666,0.7809523809523811
10,80,False,0.1,1.0555555555555556,0.7809523809523811
10,80,False,0.1,1.1444444444444444,0.7809523809523811
10,80,False,0.1,1.2333333333333334,0.7809523809523811
10,80,False,0.1,1.3222222222222222,0.7809523809523811
10,80,False,0.1,1.411111111111111,0.7809523809523811
10,80,False,0.1,1.5,0.7809523809523811
10,80,False,0.15555555555555556,0.7,0.7809523809523811
10,80,False,0.15555555555555556,0.7888888888888889,0.7809523809523811
10,80,False,0.15555555555555556,0.8777777777777778,0.7809523809523811
10,80,False,0.15555555555555556,0.9666666666666666,0.7809523809523811
10,80,False,0.15555555555555556,1.0555555555555556,0.7809523809523811
10,80,False,0.15555555555555556,1.1444444444444444,0.7809523809523811
10,80,False,0.15555555555555556,1.2333333333333334,0.7809523809523811
10,80,False,0.15555555555555556,1.3222222222222222,0.7809523809523811
10,80,False,0.15555555555555556,1.411111111111111,0.7809523809523811
10,80,False,0.15555555555555556,1.5,0.7809523809523811
10,80,False,0.2111111111111111,0.7,0.7809523809523811
10,80,False,0.2111111111111111,0.7888888888888889,0.7809523809523811
10,80,False,0.2111111111111111,0.8777777777777778,0.7809523809523811
10,80,False,0.2111111111111111,0.9666666666666666,0.7809523809523811
10,80,False,0.2111111111111111,1.0555555555555556,0.7809523809523811
10,80,False,0.2111111111111111,1.1444444444444444,0.7809523809523811
10,80,False,0.2111111111111111,1.2333333333333334,0.7809523809523811
10,80,False,0.2111111111111111,1.3222222222222222,0.7809523809523811
10,80,False,0.2111111111111111,1.411111111111111,0.7809523809523811
10,80,False,0.2111111111111111,1.5,0.7809523809523811
10,80,False,0.26666666666666666,0.7,0.7808035714285715
10,80,False,0.26666666666666666,0.7888888888888889,0.7808035714285715
10,80,False,0.26666666666666666,0.8777777777777778,0.7808035714285715
10,80,False,0.26666666666666666,0.9666666666666666,0.7808035714285715
10,80,False,0.26666666666666666,1.0555555555555556,0.7808035714285715
10,80,False,0.26666666666666666,1.1444444444444444,0.7808035714285715
10,80,False,0.26666666666666666,1.2333333333333334,0.7808035714285715
10,80,False,0.26666666666666666,1.3222222222222222,0.7808035714285715
10,80,False,0.26666666666666666,1.411111111111111,0.7808035714285715
10,80,False,0.26666666666666666,1.5,0.7808035714285715
10,80,False,0.3222222222222222,0.7,0.7671130952380952
10,80,False,0.3222222222222222,0.7888888888888889,0.7671130952380952
10,80,False,0.3222222222222222,0.8777777777777778,0.7671130952380952
10,80,False,0.3222222222222222,0.9666666666666666,0.7671130952380952
10,80,False,0.3222222222222222,1.0555555555555556,0.7671130952380952
10,80,False,0.3222222222222222,1.1444444444444444,0.7671130952380952
10,80,False,0.3222222222222222,1.2333333333333334,0.7671130952380952
10,80,False,0.3222222222222222,1.3222222222222222,0.7671130952380952
10,80,False,0.3222222222222222,1.411111111111111,0.7671130952380952
10,80,False,0.3222222222222222,1.5,0.7671130952380952
10,80,False,0.37777777777777777,0.7,0.7479166666666666
10,80,False,0.37777777777777777,0.7888888888888889,0.7479166666666666
10,80,False,0.37777777777777777,0.8777777777777778,0.7479166666666666
10,80,False,0.37777777777777777,0.9666666666666666,0.7479166666666666
10,80,False,0.37777777777777777,1.0555555555555556,0.7479166666666666
10,80,False,0.37777777777777777,1.1444444444444444,0.7479166666666666
10,80,False,0.37777777777777777,1.2333333333333334,0.7479166666666666
10,80,False,0.37777777777777777,1.3222222222222222,0.7479166666666666
10,80,False,0.37777777777777777,1.411111111111111,0.7479166666666666
10,80,False,0.37777777777777777,1.5,0.7479166666666666
10,80,False,0.43333333333333335,0.7,0.6538690476190477
10,80,False,0.43333333333333335,0.7888888888888889,0.6538690476190477
10,80,False,0.43333333333333335,0.8777777777777778,0.6538690476190477
10,80,False,0.43333333333333335,0.9666666666666666,0.6538690476190477
10,80,False,0.43333333333333335,1.0555555555555556,0.6538690476190477
10,80,False,0.43333333333333335,1.1444444444444444,0.6538690476190477
10,80,False,0.43333333333333335,1.2333333333333334,0.6538690476190477
10,80,False,0.43333333333333335,1.3222222222222222,0.6538690476190477
10,80,False,0.43333333333333335,1.411111111111111,0.6538690476190477
10,80,False,0.43333333333333335,1.5,0.6538690476190477
10,80,False,0.4888888888888888,0.7,0.5535714285714286
10,80,False,0.4888888888888888,0.7888888888888889,0.5535714285714286
10,80,False,0.4888888888888888,0.8777777777777778,0.5535714285714286
10,80,False,0.4888888888888888,0.9666666666666666,0.5535714285714286
10,80,False,0.4888888888888888,1.0555555555555556,0.5535714285714286
10,80,False,0.4888888888888888,1.1444444444444444,0.5535714285714286
10,80,False,0.4888888888888888,1.2333333333333334,0.5535714285714286
10,80,False,0.4888888888888888,1.3222222222222222,0.5535714285714286
10,80,False,0.4888888888888888,1.411111111111111,0.5535714285714286
10,80,False,0.4888888888888888,1.5,0.5535714285714286
10,80,False,0.5444444444444444,0.7,0.4958333333333333
10,80,False,0.5444444444444444,0.7888888888888889,0.4958333333333333
10,80,False,0.5444444444444444,0.8777777777777778,0.4958333333333333
